0.000,0,0
0.238,83,1
0.251,83,1
0.262,85,1
0.275,85,1
0.290,83,1
0.300,82,1
0.312,78,1
0.325,77,1
0.337,73,1
0.350,71,1
0.363,67,1
0.375,64,1
0.387,56,1
0.398,0,0
0.461,54,1
0.473,49,1
0.486,52,1
0.498,51,1
0.524,51,1
0.535,52,1
0.549,52,1
0.560,52,1
0.573,51,1
0.585,50,1
0.597,48,1
0.610,35,1
0.622,0,0
0.685,65,1
0.697,83,1
0.710,86,1
0.722,87,1
0.735,86,1
0.747,87,1
0.760,85,1
0.772,85,1
0.785,85,1
0.797,85,1
0.809,85,1
0.822,85,1
0.834,85,1
0.846,83,1
0.858,83,1
0.871,85,1
0.883,86,1
0.896,83,1
0.908,72,1
0.920,0,0
0.958,94,1
0.971,94,1
0.983,95,1
0.995,95,1
1.007,95,1
1.020,93,1
1.033,91,1
1.045,89,1
1.057,87,1
1.070,85,1
1.082,82,1
1.094,80,1
1.106,77,1
1.121,75,1
1.131,73,1
1.144,71,1
1.156,70,1
1.168,68,1
1.182,66,1
1.194,65,1
1.207,65,1
1.219,64,1
1.232,63,1
1.243,64,1
1.257,63,1
1.268,63,1
1.280,64,1
1.294,63,1
1.305,64,1
1.318,63,1
1.331,64,1
1.343,63,1
1.356,62,1
1.368,61,1
1.380,60,1
1.393,60,1
1.405,58,1
1.417,53,1
1.429,41,1
1.440,0,0
1.467,86,1
1.480,82,1
1.492,86,1
1.516,84,1
1.530,82,1
1.541,82,1
1.555,80,1
1.567,80,1
1.579,80,1
1.592,79,1
1.604,80,1
1.617,79,1
1.629,80,1
1.640,79,1
1.653,78,1
1.666,77,1
1.678,78,1
1.690,76,1
1.703,74,1
1.729,72,1
1.740,69,1
1.753,66,1
1.765,61,1
1.777,44,1
1.789,0,0
