time	 y	 z	 f	 w	 l	 r	 u	 d	 m	 multi
   0.000  3780 3185   0 0  0  0 0 0 0 0  00000000
   2.094  4083 2708  98 1  0  0 0 0 0 0  00000000
   2.105  4083 2708  99 1  0  0 0 0 0 0  00000000
   2.118  4081 2688  97 1  0  0 0 0 0 0  00000000
   2.131  4057 2647  87 1  0  0 0 0 0 0  00000000
   2.143  4038 2645  73 1  0  0 0 0 0 0  00000000
   2.155  4038 2645  47 1  0  0 0 0 0 0  00000000
   2.167  4038 2645   0 0  0  0 0 0 0 0  00000000
   2.341  3908 2797  90 1  0  0 0 0 0 0  00000000
   2.356  3908 2781  93 1  0  0 0 0 0 0  00000000
   2.367  3908 2779  95 1  0  0 0 0 0 0  00000000
   2.380  3903 2777  94 1  0  0 0 0 0 0  00000000
   2.391  3896 2752  92 1  0  0 0 0 0 0  00000000
   2.404  3889 2752  88 1  0  0 0 0 0 0  00000000
   2.416  3885 2727  82 1  0  0 0 0 0 0  00000000
   2.429  3883 2728  74 1  0  0 0 0 0 0  00000000
   2.441  3882 2748  70 1  0  0 0 0 0 0  00000000
   2.453  3848 2749  62 1  0  0 0 0 0 0  00000000
   2.466  3810 2778  52 1  0  0 0 0 0 0  00000000
   2.478  3811 2805  41 1  0  0 0 0 0 0  00000000
   2.490  3811 2805   0 0  0  0 0 0 0 0  00000000
   2.615  3889 2771  85 1  0  0 0 0 0 0  00000000
   2.627  3889 2771  93 1  0  0 0 0 0 0  00000000
   2.640  3889 2771  95 1  0  0 0 0 0 0  00000000
   2.651  3889 2766  94 1  0  0 0 0 0 0  00000000
   2.665  3887 2760  91 1  0  0 0 0 0 0  00000000
   2.677  3885 2715  84 1  0  0 0 0 0 0  00000000
   2.689  3884 2715  70 1  0  0 0 0 0 0  00000000
   2.701  3882 2731  42 1  0  0 0 0 0 0  00000000
   2.712  3882 2731   0 0  0  0 0 0 0 0  00000000
   2.876  4058 2690  50 1  0  0 0 0 0 0  00000000
   2.887  4034 2722  85 1  0  0 0 0 0 0  00000000
   2.899  4034 2721  88 1  0  0 0 0 0 0  00000000
   2.912  4034 2719  89 1  0  0 0 0 0 0  00000000
   2.926  4034 2714  85 1  0  0 0 0 0 0  00000000
   2.938  4033 2688  76 1  0  0 0 0 0 0  00000000
   2.950  4028 2688  62 1  0  0 0 0 0 0  00000000
   2.961  3970 2666  36 1  0  0 0 0 0 0  00000000
   2.974  3970 2666   0 0  0  0 0 0 0 0  00000000
   3.161  3952 2777  65 1  0  0 0 0 0 0  00000000
   3.176  3918 2802  84 1  0  0 0 0 0 0  00000000
   3.186  3918 2802  86 1  0  0 0 0 0 0  00000000
   3.197  3918 2802  85 1  0  0 0 0 0 0  00000000
   3.210  3917 2775  78 1  0  0 0 0 0 0  00000000
   3.222  3898 2775  64 1  0  0 0 0 0 0  00000000
   3.234  3854 2806  42 1  0  0 0 0 0 0  00000000
   3.246  3854 2806   0 0  0  0 0 0 0 0  00000000
   3.433  3908 2837  51 1  0  0 0 0 0 0  00000000
   3.445  3861 2867  89 1  0  0 0 0 0 0  00000000
   3.459  3861 2865  92 1  0  0 0 0 0 0  00000000
   3.471  3842 2863  95 1  0  0 0 0 0 0  00000000
   3.483  3842 2861  95 1  0  0 0 0 0 0  00000000
   3.496  3842 2859  95 1  0  0 0 0 0 0  00000000
   3.508  3840 2859  94 1  0  0 0 0 0 0  00000000
   3.521  3838 2857  94 1  0  0 0 0 0 0  00000000
   3.533  3838 2853  94 1  0  0 0 0 0 0  00000000
   3.546  3838 2852  94 1  0  0 0 0 0 0  00000000
   3.557  3839 2851  92 1  0  0 0 0 0 0  00000000
   3.570  3840 2847  93 1  0  0 0 0 0 0  00000000
   3.582  3844 2846  92 1  0  0 0 0 0 0  00000000
   3.595  3848 2845  92 1  0  0 0 0 0 0  00000000
   3.607  3849 2845  93 1  0  0 0 0 0 0  00000000
   3.620  3850 2845  93 1  0  0 0 0 0 0  00000000
   3.631  3851 2845  93 1  0  0 0 0 0 0  00000000
   3.644  3851 2844  94 1  0  0 0 0 0 0  00000000
   3.657  3851 2844  93 1  0  0 0 0 0 0  00000000
   3.668  3851 2842  94 1  0  0 0 0 0 0  00000000
   3.681  3851 2840  94 1  0  0 0 0 0 0  00000000
   3.693  3851 2838  93 1  0  0 0 0 0 0  00000000
   3.706  3851 2812  88 1  0  0 0 0 0 0  00000000
   3.718  3851 2783  78 1  0  0 0 0 0 0  00000000
   3.731  3872 2783  56 1  0  0 0 0 0 0  00000000
   3.742  3872 2783   0 0  0  0 0 0 0 0  00000000
