time	 y	 z	 f	 w	 l	 r	 u	 d	 m	 multi
   0.000  3996 3178   0 0  0  0 0 0 0 0  00000000
   1.503  3845 2483  77 1  0  0 0 0 0 0  00000000
   1.524  3845 2483  75 1  0  0 0 0 0 0  00000000
   1.544  3877 2484  63 1  0  0 0 0 0 0  00000000
   1.554  3877 2484   0 0  0  0 0 0 0 0  00000000
   1.801  2397 3647  37 1  0  0 0 0 0 0  00000000
   1.814  2309 3648  83 1  0  0 0 0 0 0  00000000
   1.826  2309 3648  86 1  0  0 0 0 0 0  00000000
   1.838  2308 3648  88 1  0  0 0 0 0 0  00000000
   1.850  2286 3648  90 1  0  0 0 0 0 0  00000000
   1.877  2287 3648  85 1  0  0 0 0 0 0  00000000
   1.888  2288 3648  83 1  0  0 0 0 0 0  00000000
   1.901  2293 3648  78 1  0  0 0 0 0 0  00000000
   1.912  2294 3648  69 1  0  0 0 0 0 0  00000000
   1.925  2294 3648   0 0  0  0 0 0 0 0  00000000
   2.061  4054 2422  83 1  0  0 0 0 0 0  00000000
   2.074  4021 2395  81 1  0  0 0 0 0 0  00000000
   2.086  4021 2395  84 1  0  0 0 0 0 0  00000000
   2.099  4021 2395  85 1  0  0 0 0 0 0  00000000
   2.112  4021 2395  84 1  0  0 0 0 0 0  00000000
   2.125  4021 2395  82 1  0  0 0 0 0 0  00000000
   2.138  4005 2395  79 1  0  0 0 0 0 0  00000000
   2.148  4003 2412  77 1  0  0 0 0 0 0  00000000
   2.162  3999 2413  72 1  0  0 0 0 0 0  00000000
   2.173  3998 2414  60 1  0  0 0 0 0 0  00000000
   2.186  4028 2407  40 1  0  0 0 0 0 0  00000000
   2.197  4028 2407   0 0  0  0 0 0 0 0  00000000
   2.310  2353 3715  92 1  0  0 0 0 0 0  00000000
   2.322  2337 3695  91 1  0  0 0 0 0 0  00000000
   2.335  2337 3695  94 1  0  0 0 0 0 0  00000000
   2.348  2337 3695  93 1  0  0 0 0 0 0  00000000
   2.361  2337 3678  93 1  0  0 0 0 0 0  00000000
   2.372  2337 3676  90 1  0  0 0 0 0 0  00000000
   2.385  2337 3670  87 1  0  0 0 0 0 0  00000000
   2.397  2338 3668  82 1  0  0 0 0 0 0  00000000
   2.409  2374 3666  75 1  0  0 0 0 0 0  00000000
   2.422  2462 3702  52 1  0  0 0 0 0 0  00000000
   2.432  2462 3702   0 0  0  0 0 0 0 0  00000000
   2.572  4086 2534  93 1  0  0 0 0 0 0  00000000
   2.582  4043 2492  88 1  0  0 0 0 0 0  00000000
   2.595  4059 2493  94 1  0  0 0 0 0 0  00000000
   2.607  4057 2494  95 1  0  0 0 0 0 0  00000000
   2.617  4055 2495  95 1  0  0 0 0 0 0  00000000
   2.627  4055 2496  92 1  0  0 0 0 0 0  00000000
   2.645  4032 2469  84 1  0  0 0 0 0 0  00000000
   2.658  4032 2469  79 1  0  0 0 0 0 0  00000000
   2.669  4027 2465  71 1  0  0 0 0 0 0  00000000
   2.682  4025 2444  47 1  0  0 0 0 0 0  00000000
   2.693  4025 2444   0 0  0  0 0 0 0 0  00000000
   2.881  2344 3809  87 1  0  0 0 0 0 0  00000000
   2.894  2328 3769  82 1  0  0 0 0 0 0  00000000
   2.906  2328 3790  88 1  0  0 0 0 0 0  00000000
   2.918  2328 3790  91 1  0  0 0 0 0 0  00000000
   2.930  2326 3788  92 1  0  0 0 0 0 0  00000000
   2.943  2322 3782  93 1  0  0 0 0 0 0  00000000
