time	 y	 z	 f	 w	 l	 r	 u	 d	 m	 multi
   0.000  3128 3490   0 0  0  0 0 0 0 0  00000000
   1.146  2586 3518  76 1  0  0 0 0 0 0  00000000
   1.158  2587 3519  81 1  0  0 0 0 0 0  00000000
   1.171  2587 3520  82 1  0  0 0 0 0 0  00000000
   1.183  2587 3521  82 1  0  0 0 0 0 0  00000000
   1.208  2587 3521  80 1  0  0 0 0 0 0  00000000
   1.220  2587 3521  79 1  0  0 0 0 0 0  00000000
   1.233  2588 3520  76 1  0  0 0 0 0 0  00000000
   1.246  2610 3520  70 1  0  0 0 0 0 0  00000000
   1.258  2645 3518  53 1  0  0 0 0 0 0  00000000
   1.269  2645 3518   0 0  0  0 0 0 0 0  00000000
   1.381  4086 2490  60 1  0  0 0 0 0 0  00000000
   1.394  4068 2469  68 1  0  0 0 0 0 0  00000000
   1.407  4068 2452  71 1  0  0 0 0 0 0  00000000
   1.419  4068 2452  73 1  0  0 0 0 0 0  00000000
   1.456  4068 2453  72 1  0  0 0 0 0 0  00000000
   1.465  4068 2454  72 1  0  0 0 0 0 0  00000000
   1.476  4067 2455  71 1  0  0 0 0 0 0  00000000
   1.494  4067 2456  71 1  0  0 0 0 0 0  00000000
   1.506  4067 2457  68 1  0  0 0 0 0 0  00000000
   1.519  4071 2457  63 1  0  0 0 0 0 0  00000000
   1.531  4107 2457  52 1  0  0 0 0 0 0  00000000
   1.544  4107 2457   0 0  0  0 0 0 0 0  00000000
   1.618  2701 3499  36 1  0  0 0 0 0 0  00000000
   1.630  2623 3468  80 1  0  0 0 0 0 0  00000000
   1.642  2623 3466  79 1  0  0 0 0 0 0  00000000
   1.655  2622 3464  81 1  0  0 0 0 0 0  00000000
   1.667  2620 3460  82 1  0  0 0 0 0 0  00000000
   1.680  2620 3458  82 1  0  0 0 0 0 0  00000000
   1.692  2618 3456  81 1  0  0 0 0 0 0  00000000
   1.705  2618 3456  79 1  0  0 0 0 0 0  00000000
   1.717  2618 3456  75 1  0  0 0 0 0 0  00000000
   1.729  2634 3457  71 1  0  0 0 0 0 0  00000000
   1.742  2654 3482  62 1  0  0 0 0 0 0  00000000
   1.756  2672 3529  38 1  0  0 0 0 0 0  00000000
   1.767  2672 3529   0 0  0  0 0 0 0 0  00000000
   1.879  4258 2626  74 1  0  0 0 0 0 0  00000000
   1.891  4258 2626  68 1  0  0 0 0 0 0  00000000
   1.902  4258 2626  70 1  0  0 0 0 0 0  00000000
   1.916  4258 2626  71 1  0  0 0 0 0 0  00000000
   1.952  4258 2626  70 1  0  0 0 0 0 0  00000000
   1.966  4258 2653  69 1  0  0 0 0 0 0  00000000
   1.977  4258 2653  68 1  0  0 0 0 0 0  00000000
   1.991  4258 2653  66 1  0  0 0 0 0 0  00000000
   2.002  4263 2653  64 1  0  0 0 0 0 0  00000000
   2.015  4268 2651  63 1  0  0 0 0 0 0  00000000
   2.028  4273 2646  52 1  0  0 0 0 0 0  00000000
   2.040  4273 2646   0 0  0  0 0 0 0 0  00000000
   2.126  2659 3312  91 1  0  0 0 0 0 0  00000000
   2.139  2659 3240  85 1  0  0 0 0 0 0  00000000
   2.151  2654 3239  89 1  0  0 0 0 0 0  00000000
   2.164  2633 3219  90 1  0  0 0 0 0 0  00000000
   2.177  2634 3203  88 1  0  0 0 0 0 0  00000000
   2.189  2635 3203  88 1  0  0 0 0 0 0  00000000
   2.201  2635 3203  84 1  0  0 0 0 0 0  00000000
   2.214  2634 3203  77 1  0  0 0 0 0 0  00000000
   2.225  2628 3237  68 1  0  0 0 0 0 0  00000000
   2.238  2628 3237   0 0  0  0 0 0 0 0  00000000
   2.375  4266 2322  86 1  0  0 0 0 0 0  00000000
   2.387  4243 2220  73 1  0  0 0 0 0 0  00000000
   2.400  4243 2220  74 1  0  0 0 0 0 0  00000000
   2.426  4243 2241  73 1  0  0 0 0 0 0  00000000
   2.437  4241 2275  72 1  0  0 0 0 0 0  00000000
   2.449  4237 2311  68 1  0  0 0 0 0 0  00000000
   2.462  4231 2340  63 1  0  0 0 0 0 0  00000000
