time	 y	 z	 f	 w	 l	 r	 u	 d	 m	 multi
   0.000  3578 2850   0 0  0  0 0 0 0 0  00000000
   1.894  4091 2212  71 1  0  0 0 0 0 0  00000000
   1.919  4091 2210  73 1  0  0 0 0 0 0  00000000
   1.932  4091 2208  74 1  0  0 0 0 0 0  00000000
   1.945  4091 2203  74 1  0  0 0 0 0 0  00000000
   1.956  4091 2201  73 1  0  0 0 0 0 0  00000000
   1.969  4092 2180  73 1  0  0 0 0 0 0  00000000
   1.982  4092 2180  72 1  0  0 0 0 0 0  00000000
   1.993  4092 2176  71 1  0  0 0 0 0 0  00000000
   2.006  4093 2170  68 1  0  0 0 0 0 0  00000000
   2.019  4093 2165  68 1  0  0 0 0 0 0  00000000
   2.032  4094 2145  65 1  0  0 0 0 0 0  00000000
   2.043  4095 2145  66 1  0  0 0 0 0 0  00000000
   2.056  4095 2145  65 1  0  0 0 0 0 0  00000000
   2.069  4095 2143  64 1  0  0 0 0 0 0  00000000
   2.080  4095 2123  57 1  0  0 0 0 0 0  00000000
   2.093  4099 2100  40 1  0  0 0 0 0 0  00000000
   2.105  4099 2100   0 0  0  0 0 0 0 0  00000000
   2.155  2403 3356  61 1  0  0 0 0 0 0  00000000
   2.168  2325 3383  86 1  0  0 0 0 0 0  00000000
   2.181  2325 3383  92 1  0  0 0 0 0 0  00000000
   2.206  2323 3363  92 1  0  0 0 0 0 0  00000000
   2.218  2321 3361  91 1  0  0 0 0 0 0  00000000
   2.231  2321 3359  89 1  0  0 0 0 0 0  00000000
   2.243  2321 3354  87 1  0  0 0 0 0 0  00000000
   2.254  2322 3352  84 1  0  0 0 0 0 0  00000000
   2.267  2342 3350  83 1  0  0 0 0 0 0  00000000
   2.280  2342 3350  81 1  0  0 0 0 0 0  00000000
   2.292  2343 3374  77 1  0  0 0 0 0 0  00000000
   2.305  2344 3375  72 1  0  0 0 0 0 0  00000000
   2.317  2366 3398  68 1  0  0 0 0 0 0  00000000
   2.330  2386 3397  53 1  0  0 0 0 0 0  00000000
   2.341  2386 3397   0 0  0  0 0 0 0 0  00000000
   2.429  3989 2279  85 1  0  0 0 0 0 0  00000000
   2.441  4009 2279  85 1  0  0 0 0 0 0  00000000
   2.454  4009 2333  90 1  0  0 0 0 0 0  00000000
   2.466  4010 2364  91 1  0  0 0 0 0 0  00000000
   2.478  4011 2383  94 1  0  0 0 0 0 0  00000000
   2.491  4046 2422  90 1  0  0 0 0 0 0  00000000
   2.502  4075 2444  88 1  0  0 0 0 0 0  00000000
   2.516  4092 2469  87 1  0  0 0 0 0 0  00000000
   2.527  4093 2495  85 1  0  0 0 0 0 0  00000000
   2.540  4097 2519  82 1  0  0 0 0 0 0  00000000
   2.552  4101 2519  76 1  0  0 0 0 0 0  00000000
   2.565  4102 2519  69 1  0  0 0 0 0 0  00000000
   2.578  4103 2502  60 1  0  0 0 0 0 0  00000000
   2.590  4104 2502  45 1  0  0 0 0 0 0  00000000
   2.602  4104 2502   0 0  0  0 0 0 0 0  00000000
   2.676  2273 3631  47 1  0  0 0 0 0 0  00000000
   2.689  2164 3677  85 1  0  0 0 0 0 0  00000000
   2.702  2164 3677  89 1  0  0 0 0 0 0  00000000
   2.714  2164 3677  90 1  0  0 0 0 0 0  00000000
   2.726  2164 3675  91 1  0  0 0 0 0 0  00000000
   2.739  2164 3669  90 1  0  0 0 0 0 0  00000000
   2.750  2164 3647  89 1  0  0 0 0 0 0  00000000
   2.764  2164 3648  86 1  0  0 0 0 0 0  00000000
   2.776  2164 3648  85 1  0  0 0 0 0 0  00000000
   2.788  2164 3648  82 1  0  0 0 0 0 0  00000000
   2.805  2187 3647  76 1  0  0 0 0 0 0  00000000
   2.813  2210 3647  65 1  0  0 0 0 0 0  00000000
   2.825  2228 3647  48 1  0  0 0 0 0 0  00000000
   2.837  2228 3647   0 0  0  0 0 0 0 0  00000000
   2.938  4100 2873  65 1  0  0 0 0 0 0  00000000
   2.949  4033 2899  77 1  0  0 0 0 0 0  00000000
   2.962  4033 2900  98 1  0  0 0 0 0 0  00000000
   2.975  4032 2926  98 1  0  0 0 0 0 0  00000000
   2.987  4031 2926  97 1  0  0 0 0 0 0  00000000
   2.999  4031 2924  97 1  0  0 0 0 0 0  00000000
   3.011  4031 2884  95 1  0  0 0 0 0 0  00000000
   3.024  4031 2882  93 1  0  0 0 0 0 0  00000000
   3.038  4031 2850  89 1  0  0 0 0 0 0  00000000
   3.050  4052 2789  78 1  0  0 0 0 0 0  00000000
   3.061  4052 2758  71 1  0  0 0 0 0 0  00000000
   3.074  4052 2742  52 1  0  0 0 0 0 0  00000000
   3.085  4052 2742   0 0  0  0 0 0 0 0  00000000
   3.173  2273 3611  60 1  0  0 0 0 0 0  00000000
   3.185  2210 3670  81 1  0  0 0 0 0 0  00000000
   3.198  2210 3670  91 1  0  0 0 0 0 0  00000000
   3.211  2210 3670  93 1  0  0 0 0 0 0  00000000
   3.222  2210 3669  95 1  0  0 0 0 0 0  00000000
   3.236  2208 3669  92 1  0  0 0 0 0 0  00000000
   3.247  2208 3648  91 1  0  0 0 0 0 0  00000000
   3.260  2208 3648  88 1  0  0 0 0 0 0  00000000
   3.273  2208 3648  87 1  0  0 0 0 0 0  00000000
   3.284  2208 3648  86 1  0  0 0 0 0 0  00000000
   3.296  2212 3648  83 1  0  0 0 0 0 0  00000000
   3.307  2213 3648  83 1  0  0 0 0 0 0  00000000
   3.321  2217 3648  83 1  0  0 0 0 0 0  00000000
   3.335  2218 3649  84 1  0  0 0 0 0 0  00000000
   3.347  2218 3654  85 1  0  0 0 0 0 0  00000000
   3.359  2240 3681  88 1  0  0 0 0 0 0  00000000
   3.372  2240 3681  90 1  0  0 0 0 0 0  00000000
   3.385  2238 3682  91 1  0  0 0 0 0 0  00000000
   3.397  2236 3686  94 1  0  0 0 0 0 0  00000000
   3.409  2236 3691  92 1  0  0 0 0 0 0  00000000
   3.422  2235 3696  94 1  0  0 0 0 0 0  00000000
   3.434  2235 3697  94 1  0  0 0 0 0 0  00000000
   3.446  2231 3698  94 1  0  0 0 0 0 0  00000000
   3.458  2230 3699  92 1  0  0 0 0 0 0  00000000
