0.000,0,0
1.645,83,1
1.657,82,1
1.669,83,1
1.708,84,1
1.732,85,1
1.756,86,1
1.769,85,1
1.781,86,1
1.806,85,1
1.819,87,1
1.831,87,1
1.844,87,1
1.856,87,1
1.868,88,1
1.894,88,2
1.920,86,2
1.944,82,2
1.971,70,2
1.981,57,1
1.992,57,1
2.007,57,1
2.017,56,1
2.029,56,1
2.043,55,1
2.054,55,1
2.067,54,1
2.079,54,1
2.106,53,1
2.116,52,1
2.141,50,1
2.155,50,1
2.216,50,1
2.228,49,1
2.253,48,1
2.290,48,1
2.303,48,1
2.315,48,1
2.326,49,1
2.339,50,1
2.352,49,1
2.364,49,1
2.377,49,1
2.390,50,1
2.402,50,1
2.415,51,1
2.428,50,1
2.439,50,1
2.451,52,1
2.464,52,1
2.476,52,1
2.489,53,1
2.501,53,1
2.515,53,1
2.526,53,1
2.540,53,1
2.552,53,1
2.564,53,1
2.575,54,1
2.588,54,1
2.601,54,1
2.613,54,1
2.626,55,1
2.653,52,2
2.676,52,2
2.713,78,1
2.726,80,1
2.738,80,1
2.751,81,1
2.763,82,1
2.774,81,1
2.787,82,1
2.799,80,1
2.812,79,1
2.824,79,1
2.837,80,1
2.850,80,1
2.862,80,1
2.874,80,1
2.887,80,1
2.899,80,1
2.911,79,1
2.925,80,1
2.936,79,1
2.973,80,1
2.986,81,1
2.998,81,1
3.011,81,1
3.035,81,1
3.047,80,1
3.110,81,1
3.122,80,1
3.135,81,1
3.148,80,1
3.159,79,1
3.171,80,1
3.184,79,1
3.196,80,1
3.209,80,1
3.223,79,1
3.235,81,1
3.247,80,1
3.270,81,1
3.284,81,1
3.296,82,1
3.309,81,1
3.321,81,1
3.333,82,1
3.345,80,1
3.358,81,1
3.370,81,1
3.383,82,1
3.395,83,1
3.408,83,1
3.421,84,1
3.433,84,1
3.446,84,1
3.458,84,1
3.471,84,1
3.482,84,1
3.494,85,1
3.514,84,1
3.532,85,1
3.545,84,1
3.558,85,1
3.569,85,1
3.583,84,1
3.607,84,2
3.632,84,2
3.657,82,2
3.682,80,2
3.707,78,2
3.732,78,2
3.756,78,2
3.782,78,2
3.832,78,2
3.856,74,2
3.881,48,2
3.892,59,1
3.903,58,1
3.917,58,1
