time	 y	 z	 f	 w	 l	 r	 u	 d	 m	 multi
   0.000  3904 3755   0 0  0  0 0 0 0 0  00000000
   1.014  3137 4083  61 1  0  0 0 0 0 0  00000000
   1.040  3154 4010  65 1  0  0 0 0 0 0  00000000
   1.052  3154 4011  63 1  0  0 0 0 0 0  00000000
   1.065  3177 4063  58 1  0  0 0 0 0 0  00000000
   1.077  3216 4113  43 1  0  0 0 0 0 0  00000000
   1.088  3216 4113   0 0  0  0 0 0 0 0  00000000
   1.276  3600 4077  38 1  0  0 0 0 0 0  00000000
   1.289  3506 4030  64 1  0  0 0 0 0 0  00000000
   1.300  3483 4000  68 1  0  0 0 0 0 0  00000000
   1.313  3483 4000  69 1  0  0 0 0 0 0  00000000
   1.325  3482 4000  68 1  0  0 0 0 0 0  00000000
   1.338  3482 4020  66 1  0  0 0 0 0 0  00000000
   1.350  3482 4044  62 1  0  0 0 0 0 0  00000000
   1.361  3483 4068  56 1  0  0 0 0 0 0  00000000
   1.372  3484 4068  56 1  0  0 0 0 0 0  00000000
   1.381  3562 4094  39 1  0  0 0 0 0 0  00000000
   1.392  3562 4094   0 0  0  0 0 0 0 0  00000000
   1.548  3502 4054  57 1  0  0 0 0 0 0  00000000
   1.563  3474 4030  59 1  0  0 0 0 0 0  00000000
   1.574  3454 4030  63 1  0  0 0 0 0 0  00000000
   1.585  3454 4031  58 1  0  0 0 0 0 0  00000000
   1.598  3446 4064  52 1  0  0 0 0 0 0  00000000
   1.610  3446 4064   0 0  0  0 0 0 0 0  00000000
   1.822  3317 3999  61 1  0  0 0 0 0 0  00000000
   1.835  3317 3961  61 1  0  0 0 0 0 0  00000000
   1.846  3343 3932  63 1  0  0 0 0 0 0  00000000
   1.859  3400 3905  57 1  0  0 0 0 0 0  00000000
   1.872  3484 3903  45 1  0  0 0 0 0 0  00000000
   1.884  3484 3903   0 0  0  0 0 0 0 0  00000000
   2.070  4269 3451  54 1  0  0 0 0 0 0  00000000
   2.082  4223 3451  53 1  0  0 0 0 0 0  00000000
   2.094  4145 3503  54 1  0  0 0 0 0 0  00000000
   2.107  4048 3573  44 1  0  0 0 0 0 0  00000000
   2.119  4048 3573   0 0  0  0 0 0 0 0  00000000
   2.367  3059 3832  71 1  0  0 0 0 0 0  00000000
   2.379  3058 3804  72 1  0  0 0 0 0 0  00000000
   2.393  3037 3783  75 1  0  0 0 0 0 0  00000000
   2.404  3035 3783  78 1  0  0 0 0 0 0  00000000
   2.417  3034 3783  77 1  0  0 0 0 0 0  00000000
   2.429  3032 3783  78 1  0  0 0 0 0 0  00000000
   2.442  3032 3783  77 1  0  0 0 0 0 0  00000000
   2.467  3032 3781  76 1  0  0 0 0 0 0  00000000
   2.480  3032 3779  76 1  0  0 0 0 0 0  00000000
   2.492  3032 3774  76 1  0  0 0 0 0 0  00000000
   2.505  3033 3768  75 1  0  0 0 0 0 0  00000000
   2.517  3034 3761  75 1  0  0 0 0 0 0  00000000
   2.529  3034 3759  74 1  0  0 0 0 0 0  00000000
   2.541  3034 3758  75 1  0  0 0 0 0 0  00000000
   2.567  3034 3759  75 1  0  0 0 0 0 0  00000000
   2.580  3034 3760  76 1  0  0 0 0 0 0  00000000
   2.592  3034 3761  77 1  0  0 0 0 0 0  00000000
   2.604  3034 3766  77 1  0  0 0 0 0 0  00000000
   2.616  3034 3767  77 1  0  0 0 0 0 0  00000000
   2.628  3032 3767  78 1  0  0 0 0 0 0  00000000
   2.641  3032 3767  77 1  0  0 0 0 0 0  00000000
   2.653  3032 3766  77 1  0  0 0 0 0 0  00000000
   2.665  3032 3764  77 1  0  0 0 0 0 0  00000000
   2.678  3032 3762  77 1  0  0 0 0 0 0  00000000
   2.690  3032 3757  78 1  0  0 0 0 0 0  00000000
   2.703  3032 3752  77 1  0  0 0 0 0 0  00000000
   2.715  3032 3750  77 1  0  0 0 0 0 0  00000000
   2.728  3032 3748  77 1  0  0 0 0 0 0  00000000
   2.741  3032 3743  78 1  0  0 0 0 0 0  00000000
   2.753  3032 3741  78 1  0  0 0 0 0 0  00000000
   2.764  3032 3740  78 1  0  0 0 0 0 0  00000000
   2.789  3032 3740  77 1  0  0 0 0 0 0  00000000
   2.802  3032 3740  78 1  0  0 0 0 0 0  00000000
   2.827  3032 3744  79 1  0  0 0 0 0 0  00000000
   2.840  3032 3745  78 1  0  0 0 0 0 0  00000000
   2.852  3032 3766  79 1  0  0 0 0 0 0  00000000
   2.889  3032 3767  79 1  0  0 0 0 0 0  00000000
   2.901  3032 3771  79 1  0  0 0 0 0 0  00000000
   2.914  3032 3772  79 1  0  0 0 0 0 0  00000000
   2.927  3032 3773  79 1  0  0 0 0 0 0  00000000
   2.938  3032 3774  79 1  0  0 0 0 0 0  00000000
   2.951  3032 3796  80 1  0  0 0 0 0 0  00000000
   2.963  3032 3794  79 1  0  0 0 0 0 0  00000000
   2.976  3032 3789  80 1  0  0 0 0 0 0  00000000
   2.988  3033 3788  79 1  0  0 0 0 0 0  00000000
   3.012  3034 3786  78 1  0  0 0 0 0 0  00000000
   3.025  3058 3786  75 1  0  0 0 0 0 0  00000000
   3.037  3086 3802  69 1  0  0 0 0 0 0  00000000
   3.050  3086 3802   0 0  0  0 0 0 0 0  00000000
   3.262  3516 3709  78 1  0  0 0 0 0 0  00000000
   3.274  3478 3705  70 1  0  0 0 0 0 0  00000000
   3.286  3443 3728  80 1  0  0 0 0 0 0  00000000
   3.297  3443 3728  74 1  0  0 0 0 0 0  00000000
   3.312  3443 3764  67 1  0  0 0 0 0 0  00000000
   3.322  3459 3812  48 1  0  0 0 0 0 0  00000000
   3.334  3459 3812   0 0  0  0 0 0 0 0  00000000
   3.510  3401 3727  85 1  0  0 0 0 0 0  00000000
   3.522  3379 3708  85 1  0  0 0 0 0 0  00000000
   3.535  3377 3709  89 1  0  0 0 0 0 0  00000000
   3.547  3375 3713  88 1  0  0 0 0 0 0  00000000
